index,HeavyAtomMolWt,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,Chi0,Chi1,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,TPSA,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FractionCSP3,refractive_index,state,E_T(30),E_T^N,coor_0_atomic_No.,coor_1_atomic_No.,coor_2_atomic_No.,coor_3_atomic_No.,max_delta_X_coor_0,max_delta_X_coor_1,max_delta_X_coor_2,max_delta_X_coor_3,min_delta_X_coor_0,min_delta_X_coor_1,min_delta_X_coor_2,min_delta_X_coor_3,sum_delta_X_coor_0,sum_delta_X_coor_1,sum_delta_X_coor_2,sum_delta_X_coor_3,max_bond_order_coor_0,max_bond_order_coor_1,max_bond_order_coor_2,max_bond_order_coor_3,min_bond_order_coor_0,min_bond_order_coor_1,min_bond_order_coor_2,min_bond_order_coor_3,sum_bond_order_coor_0,sum_bond_order_coor_1,sum_bond_order_coor_2,sum_bond_order_coor_3,kappa1,kappa2,kappa3,phi,Exp. PLQY,Exp. kr,Exp. emission wavelength,Exp. emission energy,Exp. lifetime,Exp. knr,Ref.
159,649.465,0,0.473684211,1.131578947,1.947368421,1.55522768,24.32733369,18.88701336,-4.471688312,18.72367462,5.821305441,1.672973103,219.9351473,26.59,38,0,5,0,3,3,4,4,8,5,0,6,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0,0.49,0,0,0.49,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,22.579,7.683,2.417,2.868,0.81,62800,491,2.525458248,12.9,14728.68217,"Chem. Sci., 2016,7, 1653-1673"
160,450.721,0,0.75,1.45,2.3,2.101119714,13.5791395,9.815515147,-1.501688312,12.25506669,4.509761317,1.554012717,125.1681875,11.8,20,0,2,0,1,1,1,2,3,2,0,4,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,13.648,5.325,2.037,2.764,0.002,1110,485,2.556701031,1.8,554444.4444,"Adv. Mater. 2017, 29, 1601861"
161,450.721,0,0.7,1.25,1.8,2.044284137,13.31962648,9.815515147,-1.501688312,11.18985685,3.57544091,1.082734002,124.1623563,11.8,20,0,2,0,2,2,1,2,3,2,0,4,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,17,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,0,1.5,1.5,1.5,0,1.5,1.5,1.5,0,3,3,3,12.535,4.263,1.433,2,0.6,83300,490,2.530612245,7.2,55555.55556,"Adv. Mater. 2017, 29, 1601861"
162,471.255,0,1.136363636,1.954545455,2.727272727,2.125426918,15.48276318,10.50967437,-1.871688312,13.7680605,4.560169195,1.749996135,130.1249497,26.43,22,0,3,0,2,2,1,1,2,3,0,6,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,1.406,1.5,36.5,0.179,6,8,7,8,0,0.89,0.49,0.89,0,0.89,0.49,0.89,0,0.89,0.98,0.89,1.5,1,1.5,2,1.5,1,1.5,2,3,1,3,2,15.523,5.523,2.339,2.854,0.02,2000000,466,2.660944206,0.01,98000000,"Adv. Mater. 2017, 29, 1601861"
163,488.717,0,0.818181818,1.318181818,1.818181818,2.076133109,15.06011345,10.63688235,-1.641688312,12.85826431,4.005594445,1.256194963,132.4934271,11.8,22,0,2,0,2,2,1,2,3,2,0,6,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,14.352,4.762,1.644,2.341,0.46,153000,470,2.638297872,3,180000,"Adv. Mater. 2017, 29, 1601861"
164,512.739,0,0.833333333,1.291666667,1.75,2.036448559,16.80060043,11.42457605,-1.641688312,14.68039252,4.498838696,1.541153498,145.2233113,11.8,24,0,2,0,2,2,1,2,3,2,0,6,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,16.194,5.261,1.961,2.752,0.87,110126.5823,465,2.666666667,7.9,16455.6962,"Adv. Mater. 2017, 29, 1601861"
165,544.737,0,0.846153846,1.307692308,1.730769231,1.955217634,18.21481399,12.50058566,-2.041688312,16.15527003,5.240946255,1.763346085,155.4504018,30.26,26,0,4,0,2,2,1,2,3,4,0,8,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,18.056,6.25,2.294,3.256,0.71,91025.64103,465,2.666666667,7.8,37179.48718,"Adv. Mater. 2017, 29, 1601861"
166,564.775,0,0.785714286,1.214285714,1.607142857,1.911782699,19.95530097,13.24594326,-2.041688312,18.01657281,5.740002993,2.077835948,169.4728629,18.28,28,0,4,0,2,2,1,2,3,4,0,8,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,19.934,6.75,2.641,3.693,0.6,128000,453,2.737306843,4.7,85106.38298,"Adv. Mater. 2017, 29, 1601861"
167,454.713,0,0.85,1.35,1.85,2.050993629,13.64589989,9.636882352,-1.381688312,11.29661962,3.262507528,0.970831497,123.7305044,21.66,20,0,4,0,2,2,1,2,3,4,0,6,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,12.535,3.848,1.264,1.843,0.56,50900,470,2.638297872,11,40000,"Adv. Mater. 2017, 29, 1601861"
168,478.735,0,0.772727273,1.227272727,1.681818182,2.06519984,15.38638687,10.45824956,-1.381688312,13.0936229,3.744119837,1.158868648,136.3972957,21.66,22,0,4,0,2,2,1,2,3,4,0,6,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.4448,1,40.7,0.309,6,17,7,7,0,0,0.49,0.49,0,0,0,0,0,0,0.49,0.49,1.5,0,1.5,1.5,1.5,0,1.5,1.5,3,0,3,3,14.352,4.339,1.466,2.228,0.01,100000,432,2.87037037,0.1,9900000,"Adv. Mater. 2017, 29, 1601861"
169,483.299,0,0.916666667,1.583333333,2.333333333,1.816245426,16.47432702,11.61582751,-2.061688312,14.2956239,4.732564439,1.644732426,145.311935,27.01,24,0,4,0,3,3,2,0,2,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,1.4906,2,37.9,0.222,6,8,6,8,0,0.89,0.49,0.89,0,0.89,0.49,0.89,0,0.89,0.98,0.89,1.5,1,1,2,1.5,1,1,2,3,1,2,2,16.194,5.75,2.198,2.819,0.4,50000,454,2.731277533,8,75000,"Adv. Mater. 2017, 29, 1601861"
170,531.343,0,0.857142857,1.535714286,2.285714286,1.709393412,19.04324112,13.58215401,-2.581688312,16.37976835,5.483413394,1.963694825,167.9935995,27.01,28,0,4,0,3,3,3,0,3,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783,1.4906,2,37.9,0.222,6,8,6,8,0,0.89,0.49,0.89,0,0.89,0.49,0.89,0,0.89,0.98,0.89,1.5,1,1,2,1.5,1,1,2,3,1,2,2,18.744,6.75,2.641,3.208,0.58,3169.398907,476,2.605042017,183,2295.081967,"Adv. Mater. 2017, 29, 1601861"
171,615.42,0,0.657142857,1.228571429,1.857142857,1.673715584,24.58721119,16.61095689,-2.841688312,22.61148724,7.576645928,3.332537104,212.1937398,27.01,35,0,4,0,3,3,3,0,3,4,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,1.4906,2,37.9,0.222,6,8,6,8,0,0.89,0.49,0.89,0,0.89,0.49,0.89,0,0.89,0.98,0.89,1.5,1,1,2,1.5,1,1,2,3,1,2,2,25.288,9.04,4.113,4.895,0.54,69200,461,2.689804772,7.8,58974.35897,"Adv. Mater. 2017, 29, 1601861"
172,523.32,0,1,1.851851852,2.703703704,1.718300378,18.33613434,13.08215401,-2.521688312,15.52780166,5.047766632,1.851784995,160.4527803,40.15,27,0,5,0,3,3,2,1,3,5,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1.4906,2,37.9,0.222,6,8,6,8,0,0.89,0.49,0.89,0,0.89,0.49,0.89,0,0.89,0.98,0.89,1.5,1,1,2,1.5,1,1,2,3,1,2,2,17.824,6.248,2.4,2.903,0.9,39130.43478,463,2.678185745,23,4347.826087,"Adv. Mater. 2017, 29, 1601861"
173,553.377,0,0.466666667,1,1.566666667,1.633648937,19.44901851,14.90385011,-3.431688312,15.41377671,4.998023276,1.463399768,176.5747387,24.9,30,0,5,0,3,3,3,2,5,5,0,6,1,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.406,1.5,36.5,0.179,6,6,7,7,0,0,0.49,0.49,0,0,0,0,0,0,0.49,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,18.43,6.531,2.117,2.568,0.56,114285.7143,484,2.561983471,4.9,89795.91837,"Adv. Mater. 2017, 29, 1601861"
174,577.399,0,0.53125,1.03125,1.5625,1.646809926,21.18950549,15.72521731,-3.431688312,17.16241557,5.484126991,1.650979374,189.3046229,24.9,32,0,5,0,3,3,3,2,5,5,0,6,1,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,1.406,1.5,36.5,0.179,6,6,7,7,0,0,0.49,0.49,0,0,0,0,0,0,0.49,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.218,7.029,2.323,2.941,0.37,109000,474,2.616033755,3.4,185294.1176,"Adv. Mater. 2017, 29, 1601861"
175,577.399,0,0.53125,1.03125,1.5625,1.626987695,21.18950549,15.69154381,-3.431688312,17.16241557,5.484126991,1.71729831,189.3046229,24.9,32,0,5,0,3,3,3,2,5,5,0,6,1,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,1.406,1.5,36.5,0.179,6,6,7,7,0,0,0.49,0.49,0,0,0,0,0,0,0.49,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.218,7.029,2.413,2.941,0.63,110526.3158,486,2.551440329,5.7,64912.2807,"Adv. Mater. 2017, 29, 1601861"
176,507.325,0,0.730769231,1.230769231,1.730769231,1.679415952,17.20637782,12.72521731,-2.391688312,13.7649268,4.121602499,1.195680212,155.0986713,22.19,26,0,5,0,5,5,2,0,2,5,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.4448,1,40.7,0.309,6,6,6,6,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1,1.5,1.5,1,1,3,3,2,2,15.869,5.126,1.636,2.182,0.77,241000,471,2.632696391,3.2,71875,"Adv. Mater. 2017, 29, 1601861"
177,511.313,0,0.692307692,1.192307692,1.730769231,1.501520727,16.88010441,12.8501032,-2.591688312,13.59089883,4.382622888,1.414049625,154.7630487,31.42,26,0,6,0,5,5,2,0,2,6,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,1.4084,1,37.69,0.21595,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1,1,1,1,1,1,1,1,2,2,15.869,5.536,1.97,2.291,0.03,60000,457,2.713347921,0.5,1940000,"Adv. Mater. 2017, 29, 1601861"
178,549.309,0,0.75,1.25,1.75,1.477962949,18.62059139,13.6377969,-2.731688312,15.22111576,4.809416235,1.66410198,163.0941195,31.42,28,0,6,0,5,5,2,0,2,6,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,1.4084,1,37.69,0.21595,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1,1,1,1,1,1,1,1,2,2,17.657,6.034,2.285,2.614,0.18,51400,443,2.799097065,3.5,234285.7143,"Adv. Mater. 2017, 29, 1601861"
179,535.335,0,0.75,1.25,1.75,1.477962949,18.62059139,13.6377969,-2.591688312,15.34483084,4.869423923,1.689544768,167.4929329,31.42,28,0,6,0,5,5,2,0,2,6,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1.4084,1,37.69,0.21595,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1,1,1,1,1,1,1,1,2,2,17.657,6.034,2.285,2.668,0.07,38900,460,2.695652174,1.8,516666.6667,"Adv. Mater. 2017, 29, 1601861"
180,607.401,0,0.676470588,1.117647059,1.529411765,1.397592465,23.62059139,16.06044663,-2.591688312,20.75357851,6.339407406,2.607285081,205.6825856,31.42,34,0,6,0,5,5,2,0,2,6,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1.4084,1,37.69,0.21595,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1,1,1,1,1,1,1,1,2,2,23.141,7.528,3.305,3.869,0.08,44400,461,2.689804772,1.8,511111.1111,"Adv. Mater. 2017, 29, 1601861"
181,769.441,0,0.545454545,0.977272727,1.409090909,1.455948549,29.96552637,21.08539066,-4.711688312,24.70084197,7.318677698,2.459765893,246.4248885,73.22,44,0,8,1,3,4,2,4,6,8,0,15,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.103448276,1.4448,1,40.7,0.309,7,7,7,7,0.49,0.49,0.49,0.49,0,0,0.49,0.49,0.49,0.49,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,28.963,9.364,3.393,4.109,0.6,52200,452,2.743362832,11.5,34782.6087,"Adv. Mater. 2017, 29, 1601861"
182,765.449,0,0.522727273,0.954545455,1.386363636,1.455948549,29.96552637,21.08539066,-4.571688312,24.82630762,7.37646239,2.483165188,247.9855925,47.44,44,0,6,1,3,4,2,4,6,6,0,13,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.096774194,1.4448,1,40.7,0.309,7,7,7,7,0.49,0.49,0.49,0.49,0,0,0.49,0.49,0.49,0.49,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,28.963,9.364,3.393,4.162,0.67,72000,460,2.695652174,9.3,35483.87097,"Adv. Mater. 2017, 29, 1601861"
183,861.537,0,0.519230769,0.923076923,1.288461538,1.439439959,36.70601334,24.29573409,-4.571688312,32.10771023,9.313602359,3.618099791,298.9051294,47.44,52,0,6,1,3,4,2,4,6,6,0,13,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.282051282,1.4448,1,40.7,0.309,7,7,7,7,0.49,0.49,0.49,0.49,0,0,0.49,0.49,0.49,0.49,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,36.348,11.347,4.668,5.751,0.82,105000,461,2.689804772,7.8,23076.92308,"Adv. Mater. 2017, 29, 1601861"
184,533.339,0,0.75,1.5,2.357142857,1.80234829,18.62059139,13.70838056,-2.911688312,15.06225118,4.732712829,1.451712606,165.3272,35.19,28,0,5,0,3,3,2,2,4,5,0,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.090909091,1.4906,2,37.9,0.222,6,6,7,7,0,0,0.49,0.49,0,0,0,0.49,0,0,0.49,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,17.657,6.034,2.041,2.546,0.83,111000,430,2.88372093,7.5,22666.66667,"Adv. Mater. 2017, 29, 1601861"
185,521.328,0,0.814814815,1.592592593,2.481481481,1.724197206,17.7503479,13.29769696,-2.781688312,14.29765276,4.544943944,1.439416361,159.7109734,30.84,27,0,5,0,4,4,2,1,3,5,0,6,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047619048,1.4906,2,37.9,0.222,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,16.76,5.785,1.934,2.407,0.58,232000,442,2.805429864,2.5,168000,"Adv. Mater. 2017, 29, 1601861"
186,591.402,0,0.787878788,1.666666667,2.636363636,1.607732938,21.47396254,16.29769696,-3.561688312,16.98587828,5.32004551,1.629790301,193.3798892,26.54,33,0,5,0,4,4,3,2,5,5,0,6,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.037037037,1.4906,2,37.9,0.222,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,20.102,6.851,2.216,2.738,0.89,217000,452,2.743362832,4.1,26829.26829,"Adv. Mater. 2017, 29, 1601861"
